source,target,value
Geoffrey Zweig,Yoshua Bengio,2.0
Geoffrey Zweig,Yujia Li,2.0
Geoffrey Zweig,Z Li,2.0
Geoffrey Zweig,kaisheng yao,2.0
Georg Buscher,Ryen White,2.0
Georg Fuchsbauer,Markulf Kohlweiss,2.0
Georg Fuchsbauer,Melissa Chase,2.0
Georg M Lauer,Gerond V Lake-Bakaar,2.0
Georg M Lauer,Hugo R Rosen,2.0
Georg M Lauer,Ira M Jacobson,2.0
Georg M Lauer,James E Galagan,2.0
Georg M Lauer,Jaquelyn F Fleckenstein,2.0
Georg M Lauer,Joerg Timm,2.0
Georg M Lauer,Jonathan Carlson,2.0
Georg M Lauer,Julian Schulze zur Wiesch,2.0
Georg M Lauer,Laura L Reyor,2.0
Georg M Lauer,Margaret A Madey,2.0
Georg M Lauer,Marianna Kleyman,2.0
Georg M Lauer,Matthew R Henn,2.0
Georg M Lauer,Michael Koehrsen,2.0
Georg M Lauer,Niall Lennon,2.0
Georg M Lauer,Raymond T Chung,2.0
Georg M Lauer,Sarah K Young,2.0
Georg M Lauer,Sharyne M Donfield,2.0
Georg M Lauer,Thomas Kuntzen,2.0
Georg M Lauer,Timothy Ledlie,2.0
Georg M Lauer,Todd M,2.0
Georg M Lauer,Tony Marion,2.0
Georg M Lauer,Ulrich Spengler,2.0
Georg M Lauer,Vicki M Park,2.0
Georg M Lauer,Yanming Xing,2.0
Georg M Lauer,Zhimin Liu,2.0
Georg Seelig,James Bornholt,2.0
Georg Seelig,Luca Cardelli,2.0
Georg Seelig,Niranjan Srnivas,2.0
Georg Seelig,Richard Muscat,2.0
Georg Seelig,Rolph Lopez,2.0
Georg Seelig,Yuan-Jyue Chen,2.0
George Dahl,Jack W Stokes,2.0
George Danezis,Gilles Barthe,2.0
George Danezis,Jens Groth,2.0
George Danezis,Marek Jawurek,2.0
George Danezis,Prateek Mittal,2.0
George Danezis,Shuo Chen,2.0
George Danezis,Tuomas Aura,2.0
George Danezis,Zhengqin Luo,2.0
George E Dahl,Li Deng,2.0
George E Heidorn,Karen Jensen,2.0
George E Heidorn,Stephen D Richardson,2.0
George G Robertson,Greg Smith,2.0
George G Robertson,Jeffrey Heer,2.0
George Heidorn,Terence Peng,2.0
George Heidorn,Zixin Jiang,2.0
George M Cea,Michael B Jones,2.0
George Nychis,Ivan Tashev,2.0
George Nychis,Onur Mutlu,2.0
George Nychis,Peter Steenkiste,2.0
George Nychis,Ranveer Chra,2.0
George Robertson,Heather Warncke,2.0
George Robertson,Kevin Larson,2.0
George Robertson,Kim Cameron,2.0
George Robertson,Kori Inkpen Quinn,2.0
George Robertson,Lev Nachmanson,2.0
George Robertson,Maarten Van Dantzich,2.0
George Robertson,Maarten van Dantzich,2.0
George Robertson,Mara Sedlins,2.0
George Robertson,Mary,2.0
George Robertson,Matthew Hurst,2.0
George Robertson,Mike Sinclair,2.0
George Robertson,Patrick Bausdich,2.0
George Robertson,Petra Isenberg,2.0
George Robertson,Rol Fernez,2.0
George Robertson,Scott Tiernan,2.0
George Robertson,Susan Dumais,2.0
George Robertson,Susan Dziadosz,2.0
George Robertson,Taemie Kim,2.0
George Robertson,Tim Dwyer,2.0
George Robertson,Valentina Grigoreanu,2.0
George Robertson,Xiaoyu Wang,2.0
George Saon,Hagen Soltau,2.0
George Saon,Hong-Kwang Kuo,2.0
George Saon,Lidia Mangu,2.0
George Saon,Stephen Chu,2.0
George Saon,Upendra Chaudhari,2.0
George Spix,Jim Gray,2.0
George Varghese,Hemanth Manoharan,2.0
George Varghese,Hongyi Zeng,2.0
George Varghese,Karthick Jayaraman,2.0
George Varghese,Konstantinos Karanasos,2.0
George Varghese,Lihua Yuan,2.0
George Varghese,Lili Qiu,2.0
George Varghese,Ming Zhang,2.0
George Varghese,Nick McKeown,2.0
George Varghese,Nikolaj Bjorner,2.0
George Varghese,Nuno Lopes,2.0
George Varghese,Patrice Godefroid,2.0
George Varghese,Pavan Kumar Athivarapu,2.0
George Varghese,Piyush Shah,2.0
George Varghese,Pushkar Chitnis,2.0
George Varghese,Radhika Niranjan Mysore,2.0
George Varghese,Rahul Kumar,2.0
George Varghese,Ravi Pya,2.0
George Varghese,Saikat Guha,2.0
George Varghese,Suri Subhash,2.0
George Varghese,Surjyakanta Mohapatra,2.0
George Varghese,Vineet Bafna,2.0
George Varghese,Vishnu Navda,2.0
Georges Gonthier,Laurence Rideau,2.0
Georges Gonthier,Laurent Th ry,2.0
Georges Katsirelos,Lucas Bordeaux,2.0
Georges Katsirelos,Moshe Vardi,2.0
Georges Katsirelos,Nina Naroditska,2.0
Georgina Browne,Ken Woodberry,2.0
Georgina Browne,Michael Massimi,2.0
Georgina Browne,Narinder Kapur,2.0
Georgina Browne,Ronald M Baecker,2.0
Georgina Browne,Steve Hodges,2.0
Georgina M Mace,Justin M J Travis,2.0
Georgina M Mace,K J Norris,2.0
Georgina M Mace,Matthew J Smith,2.0
Georgina M Mace,Matthew R Evans,2.0
Georgina M Mace,Michael Morecroft,2.0
Georgina M Mace,Mike Bithell,2.0
Georgina M Mace,Owen Petchey,2.0
Georgina M Mace,Sasha R X Dall,2.0
Georgina M Mace,Simon L Lewis,2.0
Georgina M Mace,Sra Diaz,2.0
Georgina M Mace,Stephen Emmott,2.0
Georgina M Mace,Stephen J Cornell,2.0
Georgina M Mace,Tim G Benton,2.0
Georgina M Mace,Tim Newbold,2.0
Georgina M Mace,Volker Grimm,2.0
Georgios Kontaxis,Iasonas Polakis,2.0
Georgios Kontaxis,Sotiris Ioannidis,2.0
Georgios Kontaxis,Thomas Karagiannis,2.0
Geraci John,Scott Counts,2.0
Gerald Cermak,Jacob R Lorch,2.0
Gerald Cermak,John R Douceur,2.0
Gerald Cermak,Jon Howell,2.0
Gerald Cermak,Marvin Theimer,2.0
Gerald Cermak,Miguel Castro,2.0
Gerald Cermak,Roger P Wattenhofer,2.0
Gerald Cermak,Ronnie Chaiken,2.0
Gerald Cermak,William J Bolosky,2.0
Gerald DeJean,Jeff Heffron,2.0
Gerald DeJean,Mahsan Rofouei,2.0
Gerald DeJean,Mike Sinclair,2.0
Gerald DeJean,Nick Saw,2.0
Gerald DeJean,Ran Gilad-Bachrach,2.0
Gerald DeJean,Ray Bittner,2.0
Gerald DeJean,Tom Blank,2.0
Gerald DeJean,Trang Thai,2.0
Gerald Dejean,Horia Vlad Balan,2.0
Gerald Dejean,Nikhil Singh,2.0
Gerald Dejean,Peter Key,2.0
Gerald H Learn,Hayley Crawford,2.0
Gerald H Learn,Hoosen Coovadia,2.0
Gerald H Learn,James I,2.0
Gerald H Learn,Jonathan M Carlson,2.0
Gerald H Learn,Marcus G Daniels,2.0
Gerald H Learn,Morgane Roll,2.0
Gerald H Learn,Nicole Frahm,2.0
Gerald H Learn,Philip J R Goulder,2.0
Gerald H Learn,Philippa Matthews,2.0
Gerald H Learn,Rebecca Payne,2.0
Gerald H Learn,Tanmoy Bhattacharya,2.0
Gerald H Learn,Thumbi Ndung'u,2.0
Gerald Penn,Jasha Droppo,2.0
Gerald Pirkl,Han Zou,2.0
Gerald Pirkl,Hao Jiang,2.0
Gerald Pirkl,Hongkai Wen,2.0
Gerald Pirkl,Jasper Buesch,2.0
Gerald Pirkl,Jie Liu,2.0
Gerald Pirkl,Leo Selavo,2.0
Gerald Pirkl,Liqun Li,2.0
Gerald Pirkl,Lucas Martins,2.0
Gerald Pirkl,Maciej Nikodem,2.0
Gerald Pirkl,Martin Klepal,2.0
Gerald Pirkl,Maurizio Rea,2.0
Gerald Pirkl,Nasim Ahmed,2.0
Gerald Pirkl,Niranjini Rajagopal,2.0
Gerald Pirkl,Pasquale Ambrosini,2.0
Gerald Pirkl,Patrick Lazik,2.0
Gerald Pirkl,Pawel Hoffmann,2.0
Gerald Pirkl,Pedro Bello,2.0
Gerald Pirkl,Peter Hevesi,2.0
Gerald Pirkl,Romit Roy Choudhury,2.0
Gerald Pirkl,Ronne Reimann,2.0
Gerald Pirkl,Simon Schmitt,2.0
Gerald Pirkl,Souvik Sen,2.0
Gerald Pirkl,Stephan Adler,2.0
Gerald Pirkl,Szymon Szymczak,2.0
Gerald Pirkl,Thomas Schmid,2.0
Gerald Pirkl,Traian E Abrudan,2.0
Gerald Pirkl,Vincent Lenders,2.0
Gerald Pirkl,Vincenzo Dentamaro,2.0
Gerald Pirkl,Vladica Sark,2.0
Gerald Pirkl,Vlado Hziski,2.0
Gerald Pirkl,Xue Yang,2.0
Gerald Pirkl,Yu-Kuen Tsai,2.0
Gerald Pirkl,Zhiping Jiang,2.0
Gerald Pirkl,Zhuoling Xiao,2.0
Gerald Quon,Jennifer Listgarten,2.0
Gerard Basler,Iulian Neamtiu,2.0
Gerard Basler,Madanlal Musuvathi,2.0
Gerard Basler,Piramanayakam Arumuga Nainar,2.0
Gerard Basler,Shaz Qadeer,2.0
Gerard Basler,Tom Ball,2.0
Gerard Boudol,Silvano Dal-Zilio,2.0
Gerard Oleksik,Jamie Costello,2.0
Gerard Oleksik,Max L Wilson,2.0
Gerard Oleksik,Nata a Mili -Frayling,2.0
Gerard Oleksik,Valentine LeRouge,2.0
Gerard Oleksik,Valentine Lerouge,2.0
Gerard Pons-Moll,Jamie Shotton,2.0
Gerard Pons-Moll,Jonathan Taylor,2.0
Gerd Heber,Gyorgy Fekete,2.0
Gerd Heber,William O'Mullane,2.0
Gerhard,Gjergji Kasneci,2.0
Gerhard,Ralitsa Angelova,2.0
Gerhard Weikum,German Shegalov,2.0
Gerhard Weikum,Hans Schek,2.0
Gerhard Weikum,Hector Garcia Molina,2.0
Gerhard Weikum,Jeff Naughton,2.0
Gerhard Weikum,Jeff Ullman,2.0
Gerhard Weikum,Jennifer Widom,2.0
Gerhard Weikum,Jim Gray,2.0
Gerhard Weikum,Joe Hellerstein,2.0
Gerhard Weikum,Laura Haas,2.0
Gerhard Weikum,Martin Kersten,2.0
Gerhard Weikum,Michael J Zwilling,2.0
Gerhard Weikum,Michael Pazzani,2.0
Gerhard Weikum,Mike Carey,2.0
Gerhard Weikum,Mike Franklin,2.0
Gerhard Weikum,Mike Lesk,2.0
Gerhard Weikum,Mike Stonebraker,2.0
Gerhard Weikum,Phil Bernstein,2.0
Gerhard Weikum,Rakesh Agrawal,2.0
Gerhard Weikum,Rick Snodgrass,2.0
Gerhard Weikum,Serge Abiteboul,2.0
Gerhard Weikum,Stan Zdonik,2.0
Gerhard Weikum,Stefano Ceri,2.0
Gerhard Weikum,Timos Sellis,2.0
Gerhard Weikum,Yannis Ioannidis,2.0
German Shegalov,Mohamed F Mokbel,2.0
German Shegalov,Roger Barga,2.0
German Shegalov,Roger S Barga,2.0
German Shegalov,Rui Wang,2.0
German Shegalov,Yunyue,2.0
German Sheglov,Mohamed F Mokbel,2.0
German Sheglov,Roger S Barga,2.0
German Sheglov,Rui Wang,2.0
German Sheglov,Yunyue,2.0
Gerond V Lake-Bakaar,Hugo R Rosen,2.0
Gerond V Lake-Bakaar,Ira M Jacobson,2.0
Gerond V Lake-Bakaar,James E Galagan,2.0
Gerond V Lake-Bakaar,Jaquelyn F Fleckenstein,2.0
Gerond V Lake-Bakaar,Joerg Timm,2.0
Gerond V Lake-Bakaar,Jonathan Carlson,2.0
Gerond V Lake-Bakaar,Julian Schulze zur Wiesch,2.0
Gerond V Lake-Bakaar,Laura L Reyor,2.0
Gerond V Lake-Bakaar,Margaret A Madey,2.0
Gerond V Lake-Bakaar,Marianna Kleyman,2.0
Gerond V Lake-Bakaar,Matthew R Henn,2.0
Gerond V Lake-Bakaar,Michael Koehrsen,2.0
Gerond V Lake-Bakaar,Niall Lennon,2.0
Gerond V Lake-Bakaar,Raymond T Chung,2.0
Gerond V Lake-Bakaar,Sarah K Young,2.0
Gerond V Lake-Bakaar,Sharyne M Donfield,2.0
Gerond V Lake-Bakaar,Thomas Kuntzen,2.0
Gerond V Lake-Bakaar,Timothy Ledlie,2.0
Gerond V Lake-Bakaar,Todd M,2.0
Gerond V Lake-Bakaar,Tony Marion,2.0
Gerond V Lake-Bakaar,Ulrich Spengler,2.0
Gerond V Lake-Bakaar,Vicki M Park,2.0
Gerond V Lake-Bakaar,Yanming Xing,2.0
Gerond V Lake-Bakaar,Zhimin Liu,2.0
Gershon Parent,Gian Diego Tipaldi,2.0
Gershon Parent,Greg Shirakyan,2.0
Gershon Parent,Jorg Rowekamper,2.0
Gershon Parent,Luciano Spinello,2.0
Gershon Parent,Stan Birchfield,2.0
Gershon Parent,Wolfram Burgard,2.0
Gian Diego Tipaldi,Jorg Rowekamper,2.0
Gian Diego Tipaldi,Luciano Spinello,2.0
Gian Diego Tipaldi,Mihai Jalobeanu,2.0
Gian Diego Tipaldi,Wolfram Burgard,2.0
Gian Marco Palamara,Gustav W Delius,2.0
Gian Marco Palamara,Marco Plebani,2.0
Gideon Blocq,Peter,2.0
Gideon Blocq,Yoram Bachrach,2.0
Gideon Yuval,Johannes Heler,2.0
Gideon Yuval,John R Douceur,2.0
Gideon Yuval,Josh Benaloh,2.0
Gideon Yuval,Michael Ernst,2.0
Gideon Yuval,William J Bolosky,2.0
Gideon Yuval,Yong Xiong,2.0
Gifford Cheung,Nachiappan Nagappan,2.0
Gifford Cheung,Thomas Zimmermann,2.0
Gil Segev,Laura Elisa Celis,2.0
Gil Segev,Mart n Abadi,2.0
Gil Segev,Moni Naor,2.0
Gil Segev,Omkant Pey,2.0
Gil Segev,Udi,2.0
Gilad Lotan,Scott Golder,2.0
Gilad Lotan,danah boyd,2.0
Gilad Odinak,Richard P Draves,2.0
Gilad Odinak,Scott M Cutshall,2.0
Gilbert Cockton,Richard,2.0
Gilles Barthe,Jos  Bacelar Almeida,2.0
Gilles Barthe,Malte Skoruppa,2.0
Gilles Barthe,Manuel Barbosa,2.0
Gilles Barthe,Matthias Berg,2.0
Gilles Barthe,Michael Backes,2.0
Gilles Barthe,Nikhil Swamy,2.0
Gilles Barthe,Pierre-Yves Strub,2.0
Gilles Barthe,Stephen Krenn,2.0
Gilles Barthe,Sylvain Heraud,2.0
Gilles Boulianne,Karel Vesely,2.0
Gilles Boulianne,Korbinian Riedhammer,2.0
Gilles Boulianne,Lukas Burget,2.0
Gilles Boulianne,Martin Karafiat,2.0
Gilles Boulianne,Milos Ja,2.0
Gilles Boulianne,Mirko Hannemann,2.0
Gilles Boulianne,Ngoc Thang Vu,2.0
Gilles Boulianne,Petr Motl cek,2.0
Gilles Boulianne,Stefan Kombrink,2.0
Gilles Boulianne,Yanmin Qian,2.0
Gillespie,Kate,2.0
Gillian R Hayes,James Scott,2.0
Gillian R Hayes,Kael Rowan,2.0
Gillian R Hayes,Khai N Truong,2.0
Gillian R Hayes,Laura Pina,2.0
Gillian R Hayes,Marc Langheinrich,2.0
Gillian R Hayes,Mary Czerwinski,2.0
Gillian R Hayes,Paul Johns,2.0
Gina D Venolia,Joshua Goodman,2.0
Gina D Venolia,Keith Steury,2.0
Gina D Venolia,Laura Dabbish,2.0
Gina Danielle Venolia,Guy Shani,2.0
Gina Danielle Venolia,J J Cadiz,2.0
Gina Danielle Venolia,Tim Paek,2.0
Gina Venolia,J J Cadiz,2.0
Gina Venolia,Jagoda Walny,2.0
Gina Venolia,James Scott,2.0
Gina Venolia,Jed R Brubaker,2.0
Gina Venolia,Jeremy T Barksdale,2.0
Gina Venolia,Jorge Ara,2.0
Gina Venolia,Kael Rowan,2.0
Gina Venolia,Kori Inkpen Quinn,2.0
Gina Venolia,Kori M Inkpen,2.0
Gina Venolia,Laura Dabbish,2.0
Gina Venolia,Leila Takayama,2.0
Gina Venolia,Mara Sedlins,2.0
Gina Venolia,Margaret M Burnett,2.0
Gina Venolia,Meredith Ringel Morris,2.0
Gina Venolia,Mike Sinclair,2.0
Gina Venolia,Nathalie Henry Riche,2.0
Gina Venolia,Patrick C Shih,2.0
Gina Venolia,Patrick Therien,2.0
Gina Venolia,Paul Johns,2.0
Gina Venolia,Phillip Fawcett,2.0
Gina Venolia,Robert Xiao,2.0
Gina Venolia,Sasa Junuzovic,2.0
Gina Venolia,Scott D Fleming,2.0
Gina Venolia,Shamsi T Iqbal,2.0
Gina Venolia,Sheelagh Carpendale,2.0
Gina Venolia,Susan C Herring,2.0
Gina Venolia,Taemie Kim,2.0
Gina Venolia,Thomas D LaToza,2.0
Gina Venolia,Tom Erickson,2.0
Gina Venolia,Umer Farooq,2.0
Gina Venolia,Valentina Grigoreanu,2.0
Gina Venolia,Vidya Rajaram,2.0
Giorgia Azzurra Marson,Markulf Kohlweiss,2.0
Giorgia Azzurra Marson,Sebastian Faust,2.0
Giorgio Ghelli,Silvano Dal Zilio,2.0
Giovanni Busonera,Richard Neil Pittman,2.0
Giovanni Vigna,Marcus Peinado,2.0
Giovanni Vigna,Mariusz Jakubowski,2.0
Giovanni Vigna,Weidong Cui,2.0
Girish Subramanian,Paolo Missier,2.0
Girish Venkataramani,Seth C Goldstein,2.0
Girish Venkataramani,Tiberiu Chelcea,2.0
Giulio Jacucci,Jung-Joo Lee,2.0
Giulio Jacucci,Marcus Nurminen,2.0
Giulio Jacucci,Richard Banks,2.0
Giulio Jacucci,Richard Harper,2.0
Giuseppe Ateniese,Jonathan Katz,2.0
Giuseppe Ateniese,Seny Kamara,2.0
Gjergji Kasneci,Jurgen V Gael,2.0
Gjergji Kasneci,Jurgen Van-Gael,2.0
Gjergji Kasneci,Konstantina Palla,2.0
Gjergji Kasneci,Michal Kosinski,2.0
Gjergji Kasneci,Ralf,2.0
Gjergji Kasneci,Ralitsa Angelova,2.0
Gjergji Kasneci,Simon Lacoste-Julien,2.0
Gjergji Kasneci,Ulrich Paquet,2.0
Gjergji Kasneci,Weiwei Cheng,2.0
Gjergji Kasneci,Yoram Bachrach,2.0
Gjergji Kasneci,Zoubin,2.0
Glen Coppersmith,Mark Dredze,2.0
Glen Coppersmith,Mrinal Kumar,2.0
Glen Coppersmith,Munmun De Choudhury,2.0
Glen Powell,Jack H Westwood,2.0
Glen Powell,John P,2.0
Glen Powell,Keith Macaulay,2.0
Glen Powell,Mark H Bennett,2.0
Glen Powell,Mathew G Lewsey,2.0
Glen Powell,Michael Moulin,2.0
Glen Powell,Neil Dalchau,2.0
Glenn Ammons,Ras Bodik,2.0
Glenn Ammons,Rastislav Bod k,2.0
Glenn Fowler,Kiem-Phong Vo,2.0
Glenn Fowler,P Emerald Chung,2.0
Glenn Fowler,Shalini Yajnik,2.0
Glenn Fowler,Yennun Huang,2.0
Glenn Fowler,Yi-Min Wang,2.0
Glenn Lautenbacher,Jonathan Cadiz,2.0
Glenn Lautenbacher,Luis Rico-Gutierrez,2.0
Glenn Lautenbacher,Robert Krant,2.0
Glenn Lautenbacher,William Scherlis,2.0
Glenn Marion,Greg J McInerny,2.0
Glenn Marion,J rn Pagel,2.0
Glenn Marion,Robert B O',2.0
Glenn Marion,Stephen Catterall,2.0
Glenn Slayden,Lee Schwartz,2.0
Glenn Slayden,Mei-Yuh Hwang,2.0
Glenn Wasson,Jason Hogg,2.0
Glenn Wasson,Jun Feng,2.0
Glenn Wasson,Marty Humphrey,2.0
Glenn Wasson,Norm Beekwilder,2.0
Glenn Wasson,Sang-Min Park,2.0
Gloria Mainar-Ruiz,Mihai Budiu,2.0
Gloria Mainar-Ruiz,Simon Peter,2.0
Gloria Mainar-Ruiz, lfar Erlingsson,2.0
Gloria Mark,Mary P Czerwinski,2.0
Gloria Mark,Paul John,2.0
Gloria Mark,Yuliya Lutchyn,2.0
Gloria Mark,mary czerwinski,2.0
Gloria Mark,shamsi iqbal,2.0
Goetz Brasche,Hakan Soncu,2.0
Goetz Brasche,Hugo Hiden,2.0
Goetz Brasche,Ignacio Blanquer Blanquer,2.0
Goetz Brasche,Jacek Cala,2.0
Goetz Brasche,Kenji Takeda,2.0
Goetz Brasche,Simon Woodman,2.0
Goetz Graefe,Harumi Anne Kuno,2.0
Goetz Graefe,Jim Gray,2.0
Goetz Graefe,Kai-Uwe Sattler,2.0
Goetz Graefe,Per-Ake Larson,2.0
Goetz Graefe,Surajit Chaudhuri,2.0
Goetz Graefe,Usama Fayyad,2.0
Goetz Graefe,Volker Markl,2.0
Gokhan Tur,Gr goire Mesnil,2.0
Gokhan Tur,Hany Hassan,2.0
Gokhan Tur,Kaisheng Yao,2.0
Gokhan Tur,Lee Schwartz,2.0
Gokhan Tur,Lisa Stifelman,2.0
Gokhan Tur,Madhu Chinthakunta,2.0
Gokhan Tur,Minwoo Jeong,2.0
Gokhan Tur,Murat Akbacak,2.0
Gokhan Tur,Partha Parthasarathy,2.0
Gokhan Tur,Ruhi,2.0
Gokhan Tur,S Parthasarathy,2.0
Gokhan Tur,Tim Paek,2.0
Gokhan Tur,Wen-tau Yih,2.0
Gokhan Tur,Xiao Li,2.0
Gokhan Tur,Yangfeng Ji,2.0
Gokhan Tur,Yoshua Bengio,2.0
Gokhan Tur,Yun-Cheng Ju,2.0
Gokhan Tur,Yun-Nung Chen,2.0
Gokhan Tur,Yun-Nung Vivian Chen,2.0
Gokul Chittaranjan,Kalika Bali,2.0
Gokul Chittaranjan,Monojit Choudhury,2.0
Gokul Chittaranjan,Yogarshi Vyas,2.0
Gokul Soundararajan,Mahesh Balakrishnan,2.0
Gokul Soundararajan,Ted Wobber,2.0
Gokul Soundararajan,Vijayan Prabhakaran,2.0
Gong Cheng,Huifeng Zhu,2.0
Gong Cheng,Kit Thambiratnam,2.0
Gonzalo Ramos,Jaime Teevan,2.0
Gonzalo Ramos,Paul Andre,2.0
Gonzalo Ramos,Varun Jampani,2.0
Gopal Kakivaya,Istvan Cseri,2.0
Gopal Kakivaya,Lev Novik,2.0
Gopal Kakivaya,Nigel Ellis,2.0
Gopal Kakivaya,Nishant Dani,2.0
Gopal Kakivaya,Philip A Bernstein,2.0
Gopal Kakivaya,Ramesh Manne,2.0
Gopal Kakivaya,Tomas Talius,2.0
Gopal Purangan,Kunal,2.0
Gopal Purangan,Maleq Khan,2.0
Gopal Srinivasa,Hongkang Liang,2.0
Gopal Srinivasa,Krishna Mehra,2.0
Gopal Srinivasa,Mohit Gupta,2.0
Gopal Srinivasa,Sriram Rajamani,2.0
Gopal Srinivasa,Vipindeep Vangala,2.0
Gopi K Attaluri,Neil Coburn,2.0
Gopi K Attaluri,Patrick Martin,2.0
Gopi K Attaluri,Qiang Zhu,2.0
Gordon Bell,Roger Lueder,2.0
Gordon Cameron,James R Larus,2.0
Gordon Cameron,James Reinders,2.0
Gordon Cameron,Lauren Sarno,2.0
Gordon Cameron,Markus Levy,2.0
Gordon Cameron,Takashi,2.0
Gordon Cameron,Wen-mei W Hwu,2.0
Gordon D Plotkin,Michael Pedersen,2.0
Gordon Plotkin,Li Zhang,2.0
Gordon Plotkin,Martin Abadi,2.0
Gordon Plotkin,Michael Burrows,2.0
Gordon Plotkin,Mihai Budiu,2.0
Gordon Plotkin,Yuan Yu,2.0
Gottgens B,Haghverdi L,2.0
Gottgens B,Hall BA,2.0
Gottgens B,Ishtiaq S,2.0
Gottgens B,Koschmieder S,2.0
Gottgens B,Kouskoff V,2.0
Gottgens B,Lilly J,2.0
Gottgens B,Moignarg V,2.0
Gottgens B,Nishikawa SI,2.0
Gottgens B,Tanaka Y,2.0
Gottgens B,Taylor A,2.0
Gottgens B,Theis F,2.0
Gottgens B,Vardi M,2.0
Gottgens B,Wilkinson A,2.0
Gottgens B,Woodhouse SJ,2.0
Goutham Tholpadi,Raghavendra,2.0
Gozde Unal,Herve Delingette,2.0
Gozde Unal,Hoo-Chang Shin,2.0
Gozde Unal,Jamie Shotton,2.0
Gozde Unal,Jason J Corso,2.0
Gozde Unal,Jayashree Kalpathy-Cramer,2.0
Gozde Unal,Joana Festa,2.0
Gozde Unal,Johannes Slotboom,2.0
Gozde Unal,Jose Antonio Mariz,2.0
Gozde Unal,Justin Kirby,2.0
Gozde Unal,Keyvan Farahani,2.0
Gozde Unal,Khan M Iftekharuddin,2.0
Gozde Unal,Koen Van Leemput,2.0
Gozde Unal,Lawrence Schwartz,2.0
Gozde Unal,Levente Lanczi,2.0
Gozde Unal,Liang Zhao,2.0
Gozde Unal,Marc-Andre Weber,2.0
Gozde Unal,Marcel Prastawa,2.0
Gozde Unal,Mauricio Reyes,2.0
Gozde Unal,Max Wintermark,2.0
Gozde Unal,Michael Ryan,2.0
Gozde Unal,Michel Dojat,2.0
Gozde Unal,Nagesh K Subbanna,2.0
Gozde Unal,Nicholas Ayache,2.0
Gozde Unal,Nicholas J Tustison,2.0
Gozde Unal,Nicolas Cordier,2.0
Gozde Unal,Nicole Porz,2.0
Gozde Unal,Nigel M John,2.0
Gozde Unal,Nuno Sousa,2.0
Gozde Unal,Owen M Thomas,2.0
Gozde Unal,Patricia Buendia,2.0
Gozde Unal,Polina Goll,2.0
Gozde Unal,Raj Jena,2.0
Gozde Unal,Raphael Meier,2.0
Gozde Unal,Rol Wiest,2.0
Gozde Unal,Senan Doyle,2.0
Gozde Unal,Sergio Pereira,2.0
Gozde Unal,Stefan Bauer,2.0
Gozde Unal,Stephen J Price,2.0
Gozde Unal,Syed M S Reza,2.0
Gozde Unal,Tal Arbel,2.0
Gozde Unal,Tammy Riklin Raviv,2.0
Gozde Unal,Thomas J Taylor,2.0
Gozde Unal,Tilak Das,2.0
Gozde Unal,Xiaotao Guo,2.0
Gozde Unal,Yuliya Burren,2.0
Grace Hui Yang,Krysta M Svore,2.0
Grace Hui Yang,Sergey Markov,2.0
Graeme Earl,Ian Sinclair,2.0
Graeme Earl,Jarrod Knibbe,2.0
Graeme Earl,Jeremy G Frey,2.0
Graeme Earl,Kenton O'Hara,2.0
Graeme Earl,Mark T Marshall,2.0
Graeme Earl,Mike Fraser,2.0
Graeme Earl,Peter D Bennett,2.0
Graeme Earl,Philippa Reed,2.0
Graeme Earl,Richard Boardman,2.0
Graeme Earl,Shahram Izadi,2.0
Graeme Earl,Simon Cox,2.0
Graham Pullin,Jon Rogers,2.0
Graham Pullin,Polly Duplock,2.0
Graham Pullin,Richard Banks,2.0
Graham Pullin,Tim Regan,2.0
Grant Marvin,Jillian Weise,2.0
Grant Marvin,Jon Moeller,2.0
Grant Marvin,Ken Eguro,2.0
Grant Marvin,Larry Laugesen,2.0
Grant Marvin,Meg Davis,2.0
Grant Marvin,Neil Pittman,2.0
Grant Marvin,Paul Larson,2.0
Grant Marvin,Rene M ller,2.0
Grant Marvin,Ruirui Gu,2.0
Grant Marvin,Steve Liu,2.0
Grant Marvin,Weiqin Ma,2.0
Grant Marvin,Wenchao Li,2.0
Grant Marvin,William Bengston,2.0
Grant Marvin,William Somers,2.0
Grant Marvin,Zhanpeng Jin,2.0
Grant Marvin,Zhimin Chen,2.0
Grant Schoenebeck,Madhu Sudan,2.0
Grant Schoenebeck,Sarita Yardi,2.0
Grant Schoenebeck,Swastik Kopparty,2.0
Graziano Martello,Sara-Jane Dunn,2.0
Graziano Martello,Stephen Emmott,2.0
Greg Hitchcock,James F Blinn,2.0
Greg Hitchcock,John C Platt,2.0
Greg Hitchcock,Turner Whitted,2.0
Greg Hullender,Matt Deeds,2.0
Greg Hullender,Nicole Hamilton,2.0
Greg Hullender,Tal Shaked,2.0
Greg J McInerny,J rn Pagel,2.0
Greg J McInerny,Robert B O',2.0
Greg J McInerny,Stephen Catterall,2.0
Greg Kimberly,Sean Kelly,2.0
Greg Kimberly,Steve Drucker,2.0
Greg Kimberly,Steve White,2.0
Greg Kimberly,Tim Regan,2.0
Greg Kirk,John Krumm,2.0
Greg Lawler,Oded Schramm,2.0
Greg Lawler,Wendelin Werner,2.0
Greg Linden,Max Chickering,2.0
Greg Little,James Lay,2.0
Greg Little,Lydia Chilton,2.0
Greg McInerny,Jorn PW Scharlemann,2.0
Greg McInerny,Kenton O'Hara,2.0
Greg McInerny,Lara Salido,2.0
